Unnamed: 0,property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_category,price_in_lakhs,Housing Price Predicted Value
8696,PROP-030284,Delhi,South Delhi,Premium,Villa,4,4,2,2198,1779,18,20,High (10-19),East,Fully Furnished,4,1,7.5,1,1,1,1,6998,5.7,2.2,4,1,New,High,403.22,395.32280000000026
8697,PROP-017447,Mumbai,Andheri,Standard,Apartment,3,3,0,1379,1105,2,4,Low (1-4),South-West,Semi-Furnished,14,1,3.6,0,0,0,1,1762,21.8,4.6,1,0,New,Low,115.11,113.43010000000008
8698,PROP-013981,Mumbai,Powai,Standard,Apartment,3,3,2,1374,1157,6,12,Mid (5-9),North-West,Semi-Furnished,7,0,4.1,0,0,1,1,2812,12.1,4.6,4,1,Resale,Low,107.03,104.37100000000004
8699,PROP-039217,Delhi,Noida Extension,Affordable,Studio,1,1,4,493,431,11,13,High (10-19),North-East,Fully Furnished,0,1,4.9,0,0,1,1,2011,31.1,1.2,2,2,Resale,Low,49.08,38.68009999999997
8700,PROP-036272,Bangalore,Koramangala,Premium,Penthouse,5,5,3,2611,2150,1,10,Low (1-4),South-West,Unfurnished,4,5,9.4,1,1,1,0,6830,4.2,2.8,2,3,Resale,High,399.84,380.8516999999998
8701,PROP-038130,Mumbai,Navi Mumbai,Affordable,Studio,1,1,0,300,264,15,16,High (10-19),North-West,Semi-Furnished,7,0,3.5,0,0,0,1,562,19.1,0.1,3,0,Resale,Low,11.11,12.7095
8702,PROP-009315,Delhi,Dwarka,Standard,Independent House,2,3,1,1378,1127,17,20,High (10-19),East,Semi-Furnished,2,1,4.0,0,0,1,1,2503,11.9,5.2,7,1,Resale,Low,157.07,140.27849999999992
8703,PROP-011844,Mumbai,Navi Mumbai,Affordable,Independent House,4,4,1,2112,1792,4,9,Low (1-4),West,Unfurnished,1,2,3.4,0,0,0,1,2281,20.5,8.7,2,2,Resale,Low,79.61,86.61669999999992
8704,PROP-049728,Mumbai,Andheri,Standard,Independent House,2,2,0,1184,1038,9,11,Mid (5-9),East,Fully Furnished,7,2,7.2,0,0,1,1,2023,11.9,0.2,3,3,New,Low,96.84,98.57400000000007
8705,PROP-001053,Hyderabad,Jubilee Hills,Premium,Row House,2,3,2,875,710,19,24,High (10-19),South,Fully Furnished,0,2,7.4,1,0,1,1,3736,10.2,2.1,4,5,New,Low,120.06,130.53249999999997
8706,PROP-001985,Mumbai,Thane,Affordable,Apartment,3,2,1,1385,1142,7,10,Mid (5-9),South,Fully Furnished,5,0,6.4,0,0,0,1,2773,21.3,0.3,3,3,New,Low,42.73,50.09079999999995
8707,PROP-010853,Mumbai,Navi Mumbai,Affordable,Independent House,2,3,3,1414,1222,4,5,Low (1-4),North-West,Fully Furnished,1,2,5.0,1,0,1,1,4187,18.5,4.1,1,1,New,Low,74.88,77.91620000000006
8708,PROP-048948,Delhi,South Delhi,Premium,Villa,4,5,0,2373,1967,18,24,High (10-19),South-East,Fully Furnished,3,2,7.9,1,1,1,1,7198,7.0,4.8,7,1,Resale,High,409.58,401.8337000000006
8709,PROP-015654,Hyderabad,Jubilee Hills,Premium,Apartment,2,2,1,829,692,4,5,Low (1-4),West,Unfurnished,3,0,6.3,1,0,1,1,3641,5.6,0.3,3,5,Resale,Low,96.14,103.18639999999999
8710,PROP-020191,Delhi,Dwarka,Standard,Apartment,3,3,0,1395,1151,17,24,High (10-19),South-West,Fully Furnished,10,3,5.8,0,0,0,1,2156,12.3,3.5,4,3,New,Low,163.21,151.07899999999972
8711,PROP-016405,Mumbai,Bandra,Premium,Penthouse,3,3,2,1830,1483,3,4,Low (1-4),North,Unfurnished,2,3,7.2,1,1,1,1,6437,7.2,0.7,4,0,Resale,High,267.86,282.2890000000002
8712,PROP-007739,Bangalore,Koramangala,Premium,Independent House,2,3,4,1383,1195,2,3,Low (1-4),North,Semi-Furnished,11,1,6.1,0,0,1,1,2990,5.7,4.1,1,0,Resale,Low,136.23,145.91729999999984
8713,PROP-034996,Mumbai,Bandra,Premium,Villa,4,4,1,2221,1778,37,43,Top (20+),South-East,Semi-Furnished,7,1,9.5,1,1,1,1,6564,13.9,8.5,3,3,Resale,High,304.36,314.8443000000001
8714,PROP-034307,Bangalore,Koramangala,Premium,Apartment,3,4,3,1286,1132,13,14,High (10-19),West,Unfurnished,9,0,6.2,1,0,1,1,3349,5.8,1.3,7,4,Resale,Low,168.55,165.02889999999982
8715,PROP-027539,Mumbai,Bandra,Premium,Apartment,2,3,1,740,625,13,20,High (10-19),East,Semi-Furnished,10,0,6.4,1,1,0,1,5986,8.1,2.7,2,1,New,Low,78.71,87.78119999999998
8716,PROP-043294,Delhi,Noida Sector 62,Standard,Apartment,2,2,1,831,683,1,8,Low (1-4),North-West,Fully Furnished,13,1,4.3,0,0,1,0,2244,10.7,0.1,1,1,New,Low,54.55,59.41600000000001
8717,PROP-043505,Mumbai,Powai,Standard,Studio,1,2,2,603,500,24,25,Top (20+),East,Semi-Furnished,0,1,6.0,1,0,1,1,2877,13.9,5.3,0,0,Resale,Low,31.93,37.62199999999995
8718,PROP-019977,Mumbai,Powai,Standard,Apartment,3,3,1,1557,1285,6,11,Mid (5-9),East,Fully Furnished,0,1,3.2,0,0,0,1,2238,11.8,0.5,3,1,Resale,Low,116.16,128.56689999999992
8719,PROP-003946,Bangalore,Indiranagar,Premium,Apartment,2,3,0,983,843,7,8,Mid (5-9),South,Unfurnished,1,3,5.9,1,1,1,1,6099,5.1,4.1,6,5,Resale,Low,140.31,135.361
8720,PROP-048487,Delhi,South Delhi,Premium,Apartment,3,3,1,1459,1202,3,11,Low (1-4),South-East,Unfurnished,3,1,5.2,1,0,1,1,3990,5.8,2.0,3,1,New,High,281.37,228.6564
8721,PROP-000941,Mumbai,Thane,Affordable,Apartment,3,3,2,1468,1287,4,10,Low (1-4),West,Unfurnished,1,1,7.2,0,0,1,1,2712,24.5,3.0,1,1,Resale,Low,77.76,79.42810000000009
8722,PROP-011458,Hyderabad,Banjara Hills,Premium,Apartment,3,2,0,1217,979,9,16,Mid (5-9),East,Semi-Furnished,2,0,5.7,0,0,1,1,2111,6.0,3.2,6,4,New,High,222.6,218.72699999999998
8723,PROP-022034,Mumbai,Thane,Affordable,Row House,4,5,3,1883,1631,6,12,Mid (5-9),South-East,Fully Furnished,4,1,6.6,0,0,0,1,2737,18.6,0.6,1,2,Resale,Low,126.12,117.33960000000006
8724,PROP-037476,Delhi,Gurgaon DLF,Premium,Independent House,4,3,3,1982,1587,8,9,Mid (5-9),North-East,Unfurnished,1,1,5.3,1,1,1,1,7070,8.3,5.4,2,2,Resale,High,361.26,337.8888999999996
8725,PROP-033034,Delhi,Noida Extension,Affordable,Independent House,2,3,1,1274,1092,7,14,Mid (5-9),North,Fully Furnished,0,2,5.6,0,0,0,1,3026,19.4,6.4,2,0,Resale,Low,72.37,70.54319999999994
8726,PROP-019806,Mumbai,Bandra,Premium,Studio,1,1,1,557,455,1,2,Low (1-4),South,Fully Furnished,3,2,5.8,0,0,1,0,2609,6.5,2.6,4,2,Resale,Low,119.85,111.34100000000015
8727,PROP-045591,Mumbai,Andheri,Standard,Independent House,2,3,1,1053,884,17,25,High (10-19),South,Fully Furnished,0,0,2.7,0,0,1,1,2986,10.8,8.7,0,4,Resale,Low,104.85,105.14080000000011
8728,PROP-041211,Bangalore,Whitefield,Standard,Row House,5,5,4,2372,1940,4,6,Low (1-4),West,Unfurnished,3,0,3.2,0,0,1,1,3341,10.7,1.7,2,1,Resale,Low,135.42,144.92780000000002
8729,PROP-033789,Delhi,Noida Sector 62,Standard,Studio,1,2,1,649,542,4,9,Low (1-4),East,Semi-Furnished,5,1,3.0,0,0,1,1,2282,10.6,0.8,1,1,Resale,Low,63.76,57.9015000000001
8730,PROP-034983,Bangalore,Electronic City,Standard,Independent House,4,4,4,2082,1721,6,11,Mid (5-9),East,Unfurnished,4,0,5.8,0,0,0,1,2221,15.2,0.3,3,2,Resale,Low,113.65,126.55649999999989
8731,PROP-044648,Bangalore,Koramangala,Premium,Apartment,2,2,4,921,766,0,7,Ground,West,Fully Furnished,15,0,6.0,0,0,1,0,2474,5.9,2.2,5,4,Resale,Low,100.53,109.6985000000001
8732,PROP-031868,Bangalore,HSR Layout,Standard,Villa,5,4,3,2573,2195,23,28,Top (20+),North,Semi-Furnished,0,2,6.0,0,0,1,1,2898,15.9,0.8,5,2,Resale,High,215.55,233.4077999999997
8733,PROP-019619,Hyderabad,Jubilee Hills,Premium,Studio,1,2,3,595,490,13,16,High (10-19),South-East,Semi-Furnished,0,2,7.8,1,1,1,1,5164,5.7,4.5,2,1,New,Low,115.68,107.34150000000008
8734,PROP-006676,Hyderabad,Jubilee Hills,Premium,Penthouse,4,3,2,2067,1726,1,6,Low (1-4),North,Semi-Furnished,29,4,7.4,1,1,1,0,7086,7.1,5.3,8,0,Resale,High,276.99,251.54019999999986
8735,PROP-022390,Delhi,South Delhi,Premium,Apartment,2,2,3,911,773,10,18,High (10-19),South-West,Fully Furnished,13,1,4.4,1,1,1,1,5545,14.3,0.2,1,3,Resale,Low,97.2,111.99830000000011
8736,PROP-020789,Mumbai,Bandra,Premium,Apartment,3,4,0,1315,1136,1,2,Low (1-4),North,Unfurnished,20,2,4.9,1,0,1,0,4022,5.8,2.2,9,2,Resale,Low,146.25,144.00879999999998
8737,PROP-024526,Hyderabad,Jubilee Hills,Premium,Independent House,2,2,1,1448,1196,9,10,Mid (5-9),North-West,Unfurnished,4,1,6.7,1,1,0,1,6134,7.1,1.2,3,1,New,High,250.49,240.28160000000008
8738,PROP-039013,Bangalore,Koramangala,Premium,Apartment,3,3,2,1253,1068,6,11,Mid (5-9),North-East,Semi-Furnished,5,2,4.7,0,0,1,1,1300,4.2,11.5,5,2,New,Low,161.43,162.69600000000014
8739,PROP-021458,Hyderabad,Kondapur,Standard,Independent House,4,5,2,2269,1980,10,15,High (10-19),North,Semi-Furnished,12,5,3.1,0,0,1,1,3475,14.6,0.7,2,1,New,High,208.95,220.25430000000023
8740,PROP-010100,Mumbai,Andheri,Standard,Apartment,4,4,4,1798,1547,13,14,High (10-19),North-East,Unfurnished,33,2,5.4,0,0,0,1,3337,11.5,0.3,1,0,New,Low,172.95,157.2661000000002
8741,PROP-007746,Bangalore,Whitefield,Standard,Independent House,3,3,2,1506,1269,10,17,High (10-19),North-East,Semi-Furnished,1,2,5.3,0,0,0,1,3489,11.0,3.7,2,2,Resale,Low,124.9,125.32829999999986
8742,PROP-043540,Bangalore,Electronic City,Standard,Row House,2,2,2,888,711,3,4,Low (1-4),East,Semi-Furnished,0,1,6.7,0,0,1,1,3160,15.1,1.0,1,1,Resale,Low,53.88,62.22420000000005
8743,PROP-012711,Mumbai,Powai,Standard,Apartment,2,3,0,1119,914,0,17,Ground,North-West,Fully Furnished,0,1,4.1,0,0,0,0,2856,12.0,8.0,2,1,New,Low,104.87,104.04940000000005
8744,PROP-038148,Bangalore,Electronic City,Standard,Studio,1,1,2,432,376,9,10,Mid (5-9),South-West,Fully Furnished,7,1,6.1,0,0,0,1,1737,12.3,0.2,2,0,Resale,Low,27.03,31.374600000000022
8745,PROP-020405,Hyderabad,Jubilee Hills,Premium,Villa,3,3,0,1624,1313,25,29,Top (20+),South-East,Unfurnished,1,3,10.0,1,1,1,1,6741,10.5,1.4,5,4,New,High,200.66,229.90189999999993
8746,PROP-016249,Bangalore,HSR Layout,Standard,Independent House,3,3,1,1808,1577,38,43,Top (20+),North-East,Unfurnished,5,0,7.5,1,0,1,1,4164,14.2,4.7,1,1,Resale,Low,137.6,139.86130000000017
8747,PROP-007706,Bangalore,Electronic City,Standard,Apartment,2,2,1,995,826,0,14,Ground,North-East,Semi-Furnished,4,0,3.3,0,0,1,0,3001,13.7,7.5,2,2,Resale,Low,102.01,92.0022000000001
8748,PROP-047206,Delhi,Gurgaon DLF,Premium,Apartment,4,5,0,1733,1482,26,33,Top (20+),South-East,Unfurnished,2,3,6.1,1,0,1,1,4295,11.9,1.4,2,4,Resale,High,284.5,294.0330000000001
8749,PROP-025556,Delhi,Gurgaon DLF,Premium,Studio,1,1,1,300,246,16,25,High (10-19),North-West,Unfurnished,0,0,5.9,0,0,0,1,1373,4.7,0.2,8,0,Resale,Low,59.12,51.514199999999946
8750,PROP-023286,Mumbai,Bandra,Premium,Independent House,2,3,1,1595,1332,19,25,High (10-19),South,Unfurnished,7,0,5.7,0,1,1,1,4614,10.0,0.9,9,2,Resale,High,235.73,233.5423999999998
8751,PROP-049299,Mumbai,Navi Mumbai,Affordable,Villa,4,4,2,2263,1961,9,16,Mid (5-9),South,Semi-Furnished,17,2,7.2,1,1,0,1,6871,21.4,1.4,3,0,Resale,Low,115.92,116.01710000000007
8752,PROP-018400,Mumbai,Bandra,Premium,Apartment,2,3,1,854,686,9,15,Mid (5-9),South-West,Semi-Furnished,5,0,6.8,0,0,1,1,1947,17.3,4.8,2,1,Resale,Low,101.15,107.64139999999989
8753,PROP-031156,Mumbai,Bandra,Premium,Apartment,3,3,1,1466,1271,0,4,Ground,South-East,Semi-Furnished,7,2,7.6,0,1,1,0,4301,5.6,5.2,2,5,New,High,209.13,211.1330999999999
8754,PROP-009831,Bangalore,Electronic City,Standard,Villa,5,6,1,2536,2206,0,7,Ground,North-East,Semi-Furnished,3,4,8.1,0,0,0,0,3960,10.1,2.5,2,1,Resale,Low,173.99,172.43679999999992
8755,PROP-003392,Bangalore,Indiranagar,Premium,Penthouse,5,5,3,2412,1970,9,15,Mid (5-9),North-East,Semi-Furnished,2,4,8.0,1,1,1,1,6900,5.1,2.6,3,2,Resale,High,302.2,327.2065000000003
8756,PROP-019835,Hyderabad,Madhapur,Standard,Apartment,2,3,0,903,736,4,8,Low (1-4),North,Semi-Furnished,8,3,5.0,0,0,1,1,2355,10.3,2.9,2,1,New,Low,66.76,69.3669000000001
8757,PROP-012082,Mumbai,Bandra,Premium,Independent House,4,4,4,2072,1707,15,24,High (10-19),North,Semi-Furnished,13,2,6.2,0,0,1,1,3484,4.5,0.2,5,0,Resale,High,293.4,301.9509000000004
8758,PROP-041117,Delhi,Gurgaon DLF,Premium,Apartment,3,4,2,1162,939,3,5,Low (1-4),North,Fully Furnished,14,0,6.2,1,1,1,1,5162,14.5,2.2,5,0,Resale,High,224.4,221.33610000000022
8759,PROP-009591,Hyderabad,Kondapur,Standard,Villa,5,5,2,2735,2320,19,24,High (10-19),North-East,Unfurnished,33,3,5.2,1,0,0,1,6393,15.6,6.1,4,1,Resale,Low,164.58,164.5789
8760,PROP-001522,Mumbai,Navi Mumbai,Affordable,Row House,4,4,3,1950,1648,6,8,Mid (5-9),South,Unfurnished,3,3,3.9,0,0,0,1,2622,19.4,0.2,0,2,Resale,Low,49.93,96.97210000000004
8761,PROP-003077,Bangalore,Electronic City,Standard,Row House,4,5,0,1882,1535,9,10,Mid (5-9),South-West,Fully Furnished,1,2,3.7,0,0,1,1,2629,13.7,1.2,1,2,New,High,210.91,209.4197999999999
8762,PROP-031189,Hyderabad,Madhapur,Standard,Independent House,4,4,1,2440,1952,31,34,Top (20+),North-West,Unfurnished,10,0,3.8,0,0,1,1,4245,10.6,2.5,1,1,New,High,281.18,234.74939999999998
8763,PROP-020500,Delhi,Dwarka,Standard,Apartment,2,2,1,799,648,4,9,Low (1-4),East,Semi-Furnished,11,1,6.0,0,0,1,1,2565,12.4,2.7,6,1,Resale,Low,35.37,42.32029999999997
8764,PROP-009025,Hyderabad,Banjara Hills,Premium,Villa,5,5,2,2714,2293,24,26,Top (20+),North-East,Semi-Furnished,13,5,9.7,1,1,1,1,7466,4.7,9.3,5,2,Resale,High,418.42,426.5986999999994
8765,PROP-004048,Bangalore,Koramangala,Premium,Independent House,4,4,4,2199,1848,8,16,Mid (5-9),North-West,Semi-Furnished,1,0,4.8,1,0,1,1,4225,7.2,4.5,3,3,New,High,319.04,348.04109999999986
8766,PROP-001555,Bangalore,Koramangala,Premium,Apartment,3,4,0,1169,1026,4,9,Low (1-4),East,Fully Furnished,16,0,4.2,0,1,1,1,4605,4.9,0.1,1,2,Resale,High,209.26,210.68849999999986
8767,PROP-014576,Bangalore,Whitefield,Standard,Apartment,3,3,4,1293,1040,8,12,Mid (5-9),East,Semi-Furnished,1,2,6.5,0,0,1,1,3391,10.6,0.4,1,1,Resale,Low,137.61,124.4847000000001
8768,PROP-020064,Bangalore,Electronic City,Standard,Studio,1,2,3,427,349,2,3,Low (1-4),North-East,Fully Furnished,14,1,4.1,0,0,0,1,910,14.7,2.3,0,1,New,Low,27.76,28.77050000000004
8769,PROP-004916,Mumbai,Powai,Standard,Row House,5,5,3,2216,1841,14,16,High (10-19),East,Unfurnished,6,2,4.8,0,0,1,1,3930,27.2,2.5,0,0,Resale,Low,157.79,147.74660000000029
8770,PROP-008583,Bangalore,Indiranagar,Premium,Penthouse,4,4,2,2123,1848,18,23,High (10-19),South-West,Semi-Furnished,5,3,8.0,1,1,1,1,6447,5.7,6.4,5,2,Resale,High,395.61,372.0877000000003
8771,PROP-045099,Delhi,South Delhi,Premium,Penthouse,4,5,0,1980,1723,5,6,Mid (5-9),South-West,Fully Furnished,3,1,7.2,1,1,0,1,6195,5.7,1.5,4,1,Resale,High,240.65,269.9952000000003
8772,PROP-043927,Hyderabad,Jubilee Hills,Premium,Independent House,4,5,0,2249,1900,4,10,Low (1-4),South-West,Semi-Furnished,0,2,6.7,0,1,1,1,5316,4.4,1.0,5,2,Resale,High,368.29,361.73980000000046
8773,PROP-006313,Bangalore,Koramangala,Premium,Independent House,4,4,0,2377,2062,9,13,Mid (5-9),South-East,Fully Furnished,1,1,6.3,1,1,1,1,7311,7.2,4.1,3,2,New,High,444.92,430.01729999999924
8774,PROP-018308,Delhi,South Delhi,Premium,Independent House,4,4,4,2226,1952,1,5,Low (1-4),North-East,Semi-Furnished,0,3,6.0,1,0,0,0,4482,8.7,2.2,3,3,Resale,High,338.39,327.8526999999998
8775,PROP-023533,Delhi,South Delhi,Premium,Apartment,4,5,1,1915,1613,15,19,High (10-19),South-West,Unfurnished,1,1,3.5,1,0,1,1,4528,17.1,0.7,1,4,Resale,High,247.55,269.7195999999997
8776,PROP-022250,Hyderabad,Gachibowli,Standard,Apartment,4,4,0,1562,1313,0,13,Ground,West,Semi-Furnished,6,1,4.4,0,0,1,0,2669,13.9,0.3,2,0,Resale,Low,96.64,103.7765
8777,PROP-021335,Mumbai,Thane,Affordable,Villa,4,5,1,2157,1885,17,21,High (10-19),North-East,Semi-Furnished,0,5,6.8,0,1,1,1,5716,18.8,3.2,4,1,Resale,Low,110.88,117.45080000000007
8778,PROP-014738,Mumbai,Bandra,Premium,Penthouse,3,3,3,1602,1387,6,7,Mid (5-9),North-East,Semi-Furnished,10,4,10.0,1,1,1,1,6519,5.3,0.5,3,4,Resale,High,244.68,244.95719999999992
8779,PROP-024673,Hyderabad,Banjara Hills,Premium,Villa,4,4,2,1997,1706,21,28,Top (20+),East,Unfurnished,25,2,7.5,1,1,1,1,6091,4.1,3.5,2,0,Resale,High,265.71,263.6530999999997
8780,PROP-011837,Mumbai,Navi Mumbai,Affordable,Independent House,4,3,2,2231,1838,11,19,High (10-19),North,Unfurnished,2,2,4.2,0,1,1,1,5240,18.4,0.4,6,2,New,Low,160.83,143.53929999999994
8781,PROP-045858,Mumbai,Bandra,Premium,Villa,4,5,3,2327,1904,0,13,Ground,South-West,Semi-Furnished,3,5,10.0,1,1,1,0,6592,4.5,2.5,3,4,Resale,High,366.4,353.3638000000004
8782,PROP-003417,Delhi,Dwarka,Standard,Apartment,4,4,2,1636,1370,0,18,Ground,South-East,Semi-Furnished,13,3,5.0,0,0,0,0,2906,10.5,0.1,3,2,New,Low,176.04,158.23290000000023
8783,PROP-011128,Bangalore,Koramangala,Premium,Apartment,3,4,2,1557,1310,7,8,Mid (5-9),South,Semi-Furnished,0,2,8.6,1,1,1,1,6775,10.4,0.1,3,2,Resale,High,204.61,245.9415
8784,PROP-000517,Bangalore,Koramangala,Premium,Apartment,2,3,2,759,631,37,42,Top (20+),South-East,Fully Furnished,5,0,6.8,1,0,1,1,3968,7.0,0.6,1,1,New,Low,121.99,120.81279999999987
8785,PROP-008909,Bangalore,Koramangala,Premium,Independent House,3,3,2,1813,1538,9,18,Mid (5-9),East,Semi-Furnished,2,1,6.0,1,0,1,1,3886,4.2,1.4,6,2,Resale,High,325.34,304.3228000000001
8786,PROP-026897,Bangalore,Electronic City,Standard,Apartment,3,3,2,1326,1105,0,7,Ground,East,Semi-Furnished,6,5,6.0,0,0,1,0,3332,11.2,7.1,1,1,Resale,Low,113.75,112.47300000000001
8787,PROP-014189,Hyderabad,Kondapur,Standard,Apartment,3,3,3,1467,1275,9,13,Mid (5-9),North-West,Fully Furnished,0,1,6.0,0,0,1,1,1946,10.1,10.7,1,3,Resale,Low,61.94,130.69160000000002
8788,PROP-012660,Bangalore,Indiranagar,Premium,Studio,1,2,2,300,247,3,12,Low (1-4),East,Semi-Furnished,11,1,4.7,0,0,1,1,2263,5.1,4.9,2,0,Resale,Low,41.68,39.3879
8789,PROP-024142,Delhi,Noida Sector 62,Standard,Row House,3,3,2,1272,1085,9,13,Mid (5-9),West,Fully Furnished,17,5,5.8,0,0,1,1,1712,11.3,3.0,1,2,Resale,Low,130.14,120.52089999999991
8790,PROP-025816,Bangalore,Koramangala,Premium,Apartment,3,3,2,1469,1188,12,18,High (10-19),North-East,Semi-Furnished,4,2,5.8,0,0,1,1,3041,4.7,4.3,3,4,Resale,High,306.43,277.7632
8791,PROP-036355,Bangalore,Whitefield,Standard,Independent House,5,6,2,2504,2039,18,21,High (10-19),East,Unfurnished,7,4,4.6,1,0,1,1,4972,15.7,9.6,0,2,New,Low,169.58,169.09330000000003
8792,PROP-015681,Delhi,Dwarka,Standard,Studio,1,1,2,449,370,16,21,High (10-19),North-East,Semi-Furnished,6,0,5.8,0,0,1,1,1603,11.0,4.3,0,1,Resale,Low,26.61,31.04300000000001
8793,PROP-005992,Mumbai,Navi Mumbai,Affordable,Villa,5,5,2,2621,2300,0,19,Ground,East,Fully Furnished,9,3,5.6,0,0,1,0,3422,18.4,0.2,4,0,New,Low,77.78,90.59909999999996
8794,PROP-024689,Mumbai,Thane,Affordable,Studio,1,2,2,705,566,6,12,Mid (5-9),North-East,Semi-Furnished,1,2,5.6,0,0,0,1,2150,19.7,5.5,4,1,New,Low,22.61,25.894699999999986
8795,PROP-014301,Delhi,Dwarka,Standard,Apartment,5,6,4,2199,1878,8,12,Mid (5-9),South,Unfurnished,3,2,7.0,0,0,0,1,3312,10.8,9.2,1,0,Resale,High,208.44,216.39189999999988
8796,PROP-038378,Bangalore,Indiranagar,Premium,Apartment,3,3,3,1109,936,12,13,High (10-19),North,Unfurnished,5,1,7.9,0,0,1,1,2141,11.5,1.9,4,4,Resale,Low,124.39,150.967
8797,PROP-017525,Delhi,Gurgaon DLF,Premium,Apartment,3,3,2,1413,1240,7,9,Mid (5-9),North-East,Fully Furnished,3,1,5.7,0,0,1,1,2200,7.2,0.3,2,2,Resale,High,212.7,217.92680000000027
8798,PROP-024754,Hyderabad,Gachibowli,Standard,Apartment,2,3,2,847,681,3,7,Low (1-4),North,Semi-Furnished,29,2,5.7,0,0,1,1,2579,11.6,0.7,4,3,Resale,Low,62.84,58.89410000000005
8799,PROP-009267,Delhi,Noida Extension,Affordable,Apartment,3,3,0,1426,1237,7,10,Mid (5-9),South-East,Semi-Furnished,0,0,3.9,0,0,0,1,2674,22.2,3.2,4,0,New,Low,60.79,64.47899999999998
8800,PROP-008380,Delhi,Noida Extension,Affordable,Villa,5,6,3,2544,2177,8,10,Mid (5-9),North,Semi-Furnished,5,3,5.8,0,0,0,1,3465,24.2,6.5,3,1,New,Low,128.13,127.30489999999989
8801,PROP-010965,Delhi,South Delhi,Premium,Penthouse,5,6,3,2318,1963,0,10,Ground,East,Unfurnished,1,5,8.1,1,1,0,0,7311,5.8,1.3,2,5,Resale,High,301.59,309.2731000000001
8802,PROP-027992,Delhi,Gurgaon DLF,Premium,Independent House,3,3,1,1573,1367,5,6,Mid (5-9),South-East,Unfurnished,0,1,5.9,0,1,1,1,5387,5.8,0.1,2,3,Resale,High,227.31,232.66520000000023
8803,PROP-020146,Hyderabad,Jubilee Hills,Premium,Independent House,4,4,0,1967,1628,2,9,Low (1-4),South,Fully Furnished,1,1,7.8,1,1,1,1,6686,6.3,6.4,6,2,Resale,High,331.46,321.2407999999996
8804,PROP-037122,Bangalore,HSR Layout,Standard,Independent House,3,3,2,1771,1548,4,6,Low (1-4),North,Unfurnished,12,2,2.2,0,1,1,1,4873,10.4,3.8,3,1,Resale,Low,96.56,110.24829999999996
8805,PROP-039536,Delhi,South Delhi,Premium,Apartment,4,4,2,2017,1626,8,16,Mid (5-9),South,Semi-Furnished,4,0,6.6,1,0,1,1,4403,5.2,0.1,5,1,Resale,High,243.47,264.75520000000006
8806,PROP-000099,Hyderabad,Jubilee Hills,Premium,Apartment,3,4,1,1332,1076,0,2,Ground,East,Unfurnished,6,3,6.5,1,1,0,0,5850,12.6,0.1,5,3,New,High,198.28,235.05370000000002
8807,PROP-049918,Mumbai,Powai,Standard,Studio,1,1,0,408,343,6,9,Mid (5-9),South,Unfurnished,6,0,5.5,0,0,1,1,1659,10.2,2.5,3,0,Resale,Low,36.04,32.010599999999975
8808,PROP-029150,Hyderabad,Jubilee Hills,Premium,Independent House,5,5,2,2817,2287,9,10,Mid (5-9),North-East,Fully Furnished,1,1,7.7,1,1,1,1,7708,4.8,3.2,3,1,Resale,High,596.65,559.1821000000004
8809,PROP-044188,Bangalore,Electronic City,Standard,Villa,5,5,4,2602,2221,9,14,Mid (5-9),North,Fully Furnished,0,5,7.7,0,0,0,1,3588,10.5,2.2,3,2,Resale,Low,173.04,168.22720000000024
8810,PROP-032911,Delhi,Noida Sector 62,Standard,Villa,5,6,2,2591,2163,4,13,Low (1-4),East,Fully Furnished,1,3,5.1,0,1,1,1,6121,11.5,5.7,2,2,New,High,248.28,259.6067999999998
8811,PROP-033426,Bangalore,HSR Layout,Standard,Row House,2,3,2,1139,951,0,10,Ground,North,Unfurnished,1,2,3.2,0,0,1,0,2184,10.5,3.0,1,3,Resale,Low,70.34,106.83470000000003
8812,PROP-009633,Delhi,Dwarka,Standard,Apartment,3,4,1,1426,1144,18,20,High (10-19),South,Semi-Furnished,2,2,5.1,1,0,0,1,4971,21.6,1.6,1,3,Resale,Low,102.21,108.3378999999999
8813,PROP-030183,Mumbai,Bandra,Premium,Apartment,3,2,1,1511,1254,10,16,High (10-19),West,Fully Furnished,3,2,5.2,0,1,1,1,3995,4.8,10.4,6,6,Resale,High,249.6,247.4735999999997
8814,PROP-046056,Hyderabad,Gachibowli,Standard,Independent House,5,5,2,2598,2261,19,21,High (10-19),North-West,Unfurnished,17,2,4.2,0,0,1,1,3014,10.9,10.5,3,2,Resale,High,192.88,207.5910999999999
8815,PROP-033833,Bangalore,Electronic City,Standard,Villa,5,5,1,2632,2182,29,30,Top (20+),North,Fully Furnished,6,4,5.5,1,0,1,1,5361,13.1,0.8,2,3,Resale,High,225.67,237.6151999999997
8816,PROP-002389,Mumbai,Bandra,Premium,Independent House,5,5,0,2764,2302,22,25,Top (20+),East,Unfurnished,11,1,8.0,0,0,1,1,3863,7.1,1.1,4,3,Resale,High,351.89,369.07189999999986
